,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,1.3529667615890504,0.12390803810548935,0.08080539703369141,0.008014379039093257,1.0,0.01,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.01, 'scaler': StandardScaler()}",0.7944915254237288,0.7711864406779662,0.7923728813559322,0.7690677966101694,0.7770700636942676,0.7876857749469215,0.7430997876857749,0.7473460721868365,0.7664543524416136,0.7876857749469215,0.7736460469970132,0.017013739305208136,28,0.7861857614332862,0.7878359264497878,0.7861857614332862,0.7845355964167845,0.7857647890643412,0.788357294367193,0.792128211171341,0.7888286589677115,0.7897713881687485,0.7867075182653783,0.7876300905737857,0.002119069632304251
1,3.0545263290405273,0.17640997034065495,0.12032022476196289,0.010005894441891473,1.0,0.01,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.01, 'scaler': MinMaxScaler()}",0.5720338983050848,0.5741525423728814,0.5932203389830508,0.5741525423728814,0.5859872611464968,0.5859872611464968,0.5796178343949044,0.5859872611464968,0.5923566878980892,0.5923566878980892,0.5835852315664471,0.007688603363890241,40,0.5881659594530881,0.5843941537010844,0.5874587458745875,0.5796793965110797,0.586141880744756,0.5894414329483856,0.5925053028517558,0.5868489276455339,0.5875559745463116,0.589912797548904,0.5872104571825487,0.0032761303460479645
2,2.0269609928131103,0.10300264317966253,0.07031707763671875,0.007812547834763778,1.0,0.1,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.1, 'scaler': StandardScaler()}",0.875,0.8961864406779662,0.8771186440677966,0.8813559322033898,0.8895966029723992,0.8492569002123143,0.8641188959660298,0.851380042462845,0.8959660297239915,0.8959660297239915,0.8775945518010724,0.01690459237550221,14,0.9337576614804337,0.9354078264969354,0.9349363507779349,0.9321074964639321,0.9342446382276691,0.9342446382276691,0.9344803205279284,0.9342446382276691,0.9347160028281876,0.9323591798255951,0.9340498753083954,0.001004457696700055
3,2.1824651956558228,0.1608318015494236,0.10180714130401611,0.008078886840959873,1.0,0.1,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.1, 'scaler': MinMaxScaler()}",0.7245762711864406,0.7415254237288136,0.7330508474576272,0.701271186440678,0.732484076433121,0.7282377919320594,0.7091295116772823,0.7133757961783439,0.6857749469214437,0.7452229299363057,0.7214648781892116,0.0178247915725192,36,0.7267798208392268,0.7267798208392268,0.727958510136728,0.7284299858557284,0.7296724016026397,0.7313221777044544,0.7280226255008249,0.7249587555974546,0.7280226255008249,0.7284939901013434,0.7280440713678452,0.0016270485592727033
4,3.8169364452362062,0.17405734377793938,0.11250755786895753,0.013622095304756018,1.0,1.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 1.0, 'scaler': StandardScaler()}",0.7923728813559322,0.788135593220339,0.8114406779661016,0.7796610169491526,0.7834394904458599,0.7494692144373672,0.8046709129511678,0.7898089171974523,0.7919320594479831,0.7983014861995754,0.7889232250170931,0.01593051777980728,26,0.9917491749174917,0.9933993399339934,0.991984912776992,0.9931636020744932,0.9929295309922225,0.9929295309922225,0.9922224840914448,0.9929295309922225,0.9919868017911855,0.9919868017911855,0.9925281710353453,0.0005681150950338632
5,1.364530324935913,0.15489450895017612,0.07552227973937989,0.005343012419263564,1.0,1.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 1.0, 'scaler': MinMaxScaler()}",0.8241525423728814,0.8241525423728814,0.8326271186440678,0.8411016949152542,0.8343949044585988,0.8280254777070064,0.802547770700637,0.8110403397027601,0.8407643312101911,0.8450106157112527,0.8283817337795532,0.012844625312447885,19,0.847006129184347,0.8462989156058462,0.8484205563413484,0.8437057991513437,0.8442139995286354,0.847513551732265,0.8472778694320057,0.8460994579307094,0.8449210464294131,0.8425642234268207,0.8458021548762735,0.001786752647802402
6,5.392829513549804,0.07973776257986764,0.18677523136138915,0.017657116367304968,1.0,10.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 10.0, 'scaler': StandardScaler()}",0.5360169491525424,0.5550847457627118,0.5826271186440678,0.5084745762711864,0.5477707006369427,0.5201698513800425,0.5201698513800425,0.5371549893842887,0.5583864118895966,0.5562632696390658,0.5422118464140488,0.02112561651706505,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,1.4783929347991944,0.09445224471739345,0.07344117164611816,0.007160389127727221,1.0,10.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 10.0, 'scaler': MinMaxScaler()}",0.902542372881356,0.9110169491525424,0.913135593220339,0.9152542372881356,0.9023354564755839,0.861995753715499,0.910828025477707,0.8832271762208068,0.9023354564755839,0.9087048832271762,0.9011375904134731,0.01565155413473845,11,0.9688826025459689,0.9688826025459689,0.9667609618104668,0.9672324375294672,0.9684185717652605,0.9679472071647419,0.9681828894650012,0.9695969832665566,0.9684185717652605,0.9672401602639642,0.9681562988122657,0.0008338106119358057
8,7.329556846618653,0.2989587255737356,0.2758820056915283,0.00950240252822545,1.0,100.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 100.0, 'scaler': StandardScaler()}",0.3898305084745763,0.4258474576271186,0.4004237288135593,0.3622881355932203,0.4012738853503185,0.39065817409766457,0.3609341825902335,0.3970276008492569,0.39065817409766457,0.3821656050955414,0.39011074525891537,0.018014164948592728,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,2.6834522485733032,0.21839792832697338,0.10394654273986817,0.010540177322654132,1.0,100.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 100.0, 'scaler': MinMaxScaler()}",0.7372881355932204,0.7542372881355932,0.7288135593220338,0.7372881355932204,0.721868365180467,0.7112526539278131,0.7430997876857749,0.7388535031847133,0.7452229299363057,0.7515923566878981,0.736951671524704,0.012559351645098598,35,0.9955209806694956,0.9964639321074965,0.9964639321074965,0.995992456388496,0.9957577185953335,0.9964647654961113,0.9955220362950742,0.9959934008955927,0.995286353994815,0.995286353994815,0.9958751930544727,0.00045011065612204
