,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__degree,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.8953842401504517,0.03525557943098665,0.046877074241638186,0.006991765082701425,10.0,2,StandardScaler(),"{'clf__C': 10.0, 'clf__degree': 2, 'scaler': StandardScaler()}",0.8072033898305084,0.8411016949152542,0.8347457627118644,0.8453389830508474,0.8577494692144374,0.8110403397027601,0.7961783439490446,0.8067940552016986,0.8259023354564756,0.8407643312101911,0.8266818705243082,0.019326726652961024,27,0.8705799151343706,0.8717586044318718,0.8675153229608675,0.8646864686468647,0.8670751826537827,0.870139052557153,0.87108178175819,0.8739099693613009,0.8699033702568937,0.8675465472543012,0.8694196215015596,0.0025598555918171337
1,1.173322868347168,0.08384562121626353,0.05625441074371338,0.010365818354812525,10.0,2,MinMaxScaler(),"{'clf__C': 10.0, 'clf__degree': 2, 'scaler': MinMaxScaler()}",0.7923728813559322,0.8050847457627118,0.788135593220339,0.7966101694915254,0.7898089171974523,0.802547770700637,0.802547770700637,0.772823779193206,0.7940552016985138,0.821656050955414,0.7965642880276369,0.012157113542136793,29,0.80999528524281,0.8104667609618105,0.8118811881188119,0.8078736445073079,0.8135753004949329,0.8152250765967476,0.8072118783879331,0.813810982795192,0.8121612066933773,0.8048550553853405,0.8107056379184264,0.003111616561277098
2,0.8529624223709107,0.0812710164002243,0.04531471729278565,0.00468823935827592,10.0,3,StandardScaler(),"{'clf__C': 10.0, 'clf__degree': 3, 'scaler': StandardScaler()}",0.8199152542372882,0.8389830508474576,0.847457627118644,0.836864406779661,0.8450106157112527,0.8259023354564756,0.802547770700637,0.8152866242038217,0.8428874734607219,0.8577494692144374,0.8332604627730398,0.016050911884324174,24,0.8738802451673738,0.8752946723243753,0.8734087694483734,0.8722300801508722,0.8717888286589677,0.8746170162620788,0.8746170162620788,0.8750883808625972,0.8732029224605232,0.8724958755597455,0.8736623807156987,0.0011732779869302508
3,1.1522383213043212,0.06739332892236446,0.04375300407409668,0.006249833186804919,10.0,3,MinMaxScaler(),"{'clf__C': 10.0, 'clf__degree': 3, 'scaler': MinMaxScaler()}",0.8135593220338984,0.8432203389830508,0.8283898305084746,0.8453389830508474,0.832271762208068,0.8174097664543525,0.8301486199575372,0.8089171974522293,0.8174097664543525,0.8428874734607219,0.8279553060563533,0.012545616990664019,26,0.8467703913248468,0.8495992456388496,0.8528995756718529,0.8458274398868458,0.8463351402309687,0.8496346924345982,0.8458637756304501,0.8472778694320057,0.8484562809333019,0.8489276455338204,0.848159205671754,0.0021009412629762075
4,1.0594483137130737,0.12457740365445531,0.054691410064697264,0.007813501397317362,10.0,4,StandardScaler(),"{'clf__C': 10.0, 'clf__degree': 4, 'scaler': StandardScaler()}",0.7669491525423728,0.8008474576271186,0.7817796610169492,0.7690677966101694,0.7813163481953291,0.7855626326963907,0.7430997876857749,0.7749469214437368,0.7685774946921444,0.7983014861995754,0.7770448738709561,0.015891968475369094,30,0.8246110325318247,0.8208392267798208,0.8222536539368223,0.8213107024988213,0.8218241810040066,0.8194673580014141,0.8239453217063398,0.8263021447089324,0.8239453217063398,0.8185246288003771,0.8223023571674698,0.002288898274606241
5,1.136522102355957,0.034718603233519524,0.04255824089050293,0.008214459375780922,10.0,4,MinMaxScaler(),"{'clf__C': 10.0, 'clf__degree': 4, 'scaler': MinMaxScaler()}",0.8283898305084746,0.8601694915254238,0.836864406779661,0.8538135593220338,0.8577494692144374,0.8280254777070064,0.8492569002123143,0.8343949044585988,0.832271762208068,0.8598726114649682,0.8440808413400986,0.012672429184995141,20,0.8757661480433757,0.8738802451673738,0.8745874587458746,0.8701084394153701,0.8687249587555974,0.8798020268677822,0.869196323356116,0.8748526985623379,0.8727315578600047,0.8739099693613009,0.8733559826135133,0.003184092002004361
6,0.8545057535171509,0.05594799488007531,0.042066097259521484,0.009954269576730682,31.622776,2,StandardScaler(),"{'clf__C': 31.622776, 'clf__degree': 2, 'scaler': StandardScaler()}",0.8347457627118644,0.8559322033898306,0.8495762711864406,0.8601694915254238,0.8704883227176221,0.8259023354564756,0.8301486199575372,0.8428874734607219,0.8535031847133758,0.8492569002123143,0.8472610565331606,0.013245457376682488,19,0.9054691183404054,0.9066478076379066,0.8979255068363979,0.9038189533239038,0.8995993400895593,0.907848220598633,0.9000707046900778,0.9036059391939665,0.9052557152957813,0.9017204807918925,0.9031961786798524,0.0031013293219284235
7,1.0734093904495239,0.029689448868916814,0.04531562328338623,0.004687905655950011,31.622776,2,MinMaxScaler(),"{'clf__C': 31.622776, 'clf__degree': 2, 'scaler': MinMaxScaler()}",0.8114406779661016,0.8347457627118644,0.8241525423728814,0.8347457627118644,0.8259023354564756,0.8280254777070064,0.8365180467091295,0.8067940552016986,0.8259023354564756,0.851380042462845,0.8279607038756343,0.01207346638695911,25,0.8448844884488449,0.8446487505893446,0.8455917020273456,0.8441772748703442,0.845628093330191,0.847513551732265,0.8423285411265614,0.846570822531228,0.847513551732265,0.8392646712231911,0.8448121447611581,0.002373591562498018
8,0.7491619348526001,0.029164465255935638,0.03750388622283936,0.007655424692797056,31.622776,3,StandardScaler(),"{'clf__C': 31.622776, 'clf__degree': 3, 'scaler': StandardScaler()}",0.8601694915254238,0.885593220338983,0.8792372881355932,0.8622881355932204,0.8726114649681529,0.851380042462845,0.8492569002123143,0.8556263269639066,0.8853503184713376,0.89171974522293,0.8693232933894708,0.014757334741768923,13,0.9264497878359265,0.9229137199434229,0.9217350306459218,0.9219707685054219,0.9210464294131511,0.925760075418336,0.9252887108178176,0.9241102993165213,0.9243459816167806,0.9250530285175583,0.9238673832030859,0.0017600118700307158
9,1.1896822690963744,0.050952163947370954,0.03906514644622803,0.007813239300866238,31.622776,3,MinMaxScaler(),"{'clf__C': 31.622776, 'clf__degree': 3, 'scaler': MinMaxScaler()}",0.8199152542372882,0.864406779661017,0.8347457627118644,0.8538135593220338,0.861995753715499,0.8280254777070064,0.8492569002123143,0.8280254777070064,0.8280254777070064,0.8641188959660298,0.8432329338947065,0.016414575227011383,22,0.8727015558698727,0.8745874587458746,0.8731730315888732,0.8724658180103725,0.868253594155079,0.8793306622672638,0.8727315578600047,0.8753240631628565,0.8724958755597455,0.8727315578600047,0.8733795175079946,0.002643657233773377
