,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.6453537225723267,0.012203769185604575,0.0546907901763916,0.00781269080733005,1.0,0.01,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.01, 'scaler': StandardScaler()}",0.5847457627118644,0.6313559322033898,0.5911016949152542,0.5826271186440678,0.583864118895966,0.5774946921443737,0.564755838641189,0.5690021231422505,0.554140127388535,0.5881104033970276,0.5827197812083917,0.01955808965183384,36,0.5872230080150872,0.583922677982084,0.5862800565770863,0.5874587458745875,0.5896771152486449,0.5882630214470893,0.589912797548904,0.5868489276455339,0.5920339382512373,0.5856705161442376,0.5877290804734492,0.002220591578977666
1,0.9873586654663086,0.02784375935072363,0.06250388622283935,1.0061716006283374e-06,1.0,0.01,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.01, 'scaler': MinMaxScaler()}",0.4639830508474576,0.4830508474576271,0.4343220338983051,0.4385593220338983,0.4140127388535032,0.4140127388535032,0.43524416135881105,0.47770700636942676,0.4692144373673036,0.43736730360934184,0.44674736406491783,0.02379734036372791,50,0.45756718528995755,0.4867986798679868,0.4464875058934465,0.44130127298444133,0.41810040065991044,0.41715767145887345,0.4546311572000943,0.47277869432005654,0.45816639170398304,0.43836907848220596,0.44913580378609563,0.02080968536915854
2,0.588776683807373,0.010329960562931999,0.05000319480895996,0.00625054844798958,1.0,0.1,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.1, 'scaler': StandardScaler()}",0.6758474576271186,0.711864406779661,0.7055084745762712,0.6758474576271186,0.692144373673036,0.6794055201698513,0.6687898089171974,0.6857749469214437,0.6475583864118896,0.70276008492569,0.6845500917629278,0.01835977650380477,25,0.7036775106082037,0.7062706270627063,0.6984912776991985,0.7039132484677039,0.7044543954748999,0.7056328069761961,0.7089323591798256,0.7079896299787886,0.7096394060806034,0.701861890172048,0.7050863151700173,0.0032141056343753384
3,0.764116621017456,0.01631530836519723,0.060941004753112794,0.004687317406590533,1.0,0.1,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.1, 'scaler': MinMaxScaler()}",0.5127118644067796,0.5317796610169492,0.5084745762711864,0.5021186440677966,0.49469214437367304,0.5201698513800425,0.4861995753715499,0.5010615711252654,0.5180467091295117,0.5180467091295117,0.5093301306272265,0.012865746700182075,46,0.5115511551155115,0.5087223008015087,0.5157944365865158,0.5108439415370108,0.5137874145651662,0.5107235446617959,0.5104878623615366,0.5116662738628329,0.5109592269620552,0.5102521800612774,0.511478833651521,0.0018794428909223453
4,0.809578800201416,0.019790376334957532,0.05642416477203369,0.007804005047960488,1.0,1.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 1.0, 'scaler': StandardScaler()}",0.7584745762711864,0.7648305084745762,0.7902542372881356,0.75,0.7452229299363057,0.7282377919320594,0.7070063694267515,0.7430997876857749,0.7239915074309978,0.7685774946921444,0.7479695203137932,0.022989088410947926,13,0.8422913719943423,0.8392267798208393,0.8399339933993399,0.838991041961339,0.8413858119255244,0.8402074004242281,0.8413858119255244,0.8397360358237096,0.8399717181239689,0.8399717181239689,0.8403101683522785,0.0009931669208489257
5,0.6529423713684082,0.020382132910700502,0.057950401306152345,0.007258568614756806,1.0,1.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 1.0, 'scaler': MinMaxScaler()}",0.5889830508474576,0.6292372881355932,0.6016949152542372,0.576271186440678,0.5711252653927813,0.5690021231422505,0.5626326963906582,0.5711252653927813,0.5498938428874734,0.5859872611464968,0.5805952895030407,0.02123290323732189,37,0.5874587458745875,0.5796793965110797,0.5945308816595946,0.5919377652050919,0.5896771152486449,0.5901484798491633,0.5854348338439783,0.5873202922460523,0.5901484798491633,0.5884987037473486,0.5884834694034705,0.0038037062743777033
6,1.6412477493286133,0.06975832848316509,0.08305618762969971,0.007549195141221877,1.0,10.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 10.0, 'scaler': StandardScaler()}",0.6864406779661016,0.6949152542372882,0.7161016949152542,0.663135593220339,0.673036093418259,0.6560509554140127,0.6645435244161358,0.6815286624203821,0.6857749469214437,0.6836518046709129,0.6805179207600129,0.016610187179271367,27,0.9542668552569543,0.9552098066949553,0.9535596416784535,0.9521452145214522,0.9556917275512609,0.9559274098515201,0.9552203629507424,0.9526278576478906,0.9530992222484092,0.9540419514494461,0.9541790049851084,0.0012494251652049328
7,0.5561525344848632,0.02100949586021488,0.0531292200088501,0.007655346560534307,1.0,10.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 10.0, 'scaler': MinMaxScaler()}",0.6588983050847458,0.7076271186440678,0.722457627118644,0.6822033898305084,0.6794055201698513,0.6687898089171974,0.6709129511677282,0.6794055201698513,0.6454352441613588,0.7006369426751592,0.6815772427939113,0.02195614422922216,26,0.7015558698727016,0.6991984912776992,0.7008486562942009,0.7015558698727016,0.7032759839736036,0.7037473485741221,0.7032759839736036,0.6997407494697149,0.7032759839736036,0.6992693848691963,0.7015744322151147,0.001680939364997182
8,2.9586710929870605,0.08603158518314397,0.1598374605178833,0.006171419238976442,1.0,100.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 100.0, 'scaler': StandardScaler()}",0.4809322033898305,0.5338983050847458,0.4936440677966102,0.4597457627118644,0.5074309978768577,0.47770700636942676,0.4607218683651805,0.4883227176220807,0.4861995753715499,0.4861995753715499,0.4874802079959696,0.020538395296450653,48,0.9964639321074965,0.9952852428099953,0.9955209806694956,0.995049504950495,0.9959934008955927,0.995286353994815,0.9955220362950742,0.995286353994815,0.996229083195852,0.995286353994815,0.9955923242908448,0.0004478683048601751
9,0.8383128643035889,0.07562437066952438,0.05312793254852295,0.007655619095916806,1.0,100.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 100.0, 'scaler': MinMaxScaler()}",0.760593220338983,0.7648305084745762,0.7817796610169492,0.7521186440677966,0.7494692144373672,0.70276008492569,0.7048832271762208,0.732484076433121,0.7070063694267515,0.7622080679405521,0.7418133074238008,0.02692227279245912,14,0.8375766148043375,0.8345120226308345,0.8394625176803394,0.8396982555398397,0.8373792128211172,0.8369078482205986,0.8395003535234504,0.8359651190195616,0.8376148951213764,0.8395003535234504,0.8378117192884906,0.0016547844187633153
