,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,5.153533339500427,0.2047054297935745,0.041219258308410646,0.0035973337459624245,10.0,StandardScaler(),"{'clf__C': 10.0, 'scaler': StandardScaler()}",0.8114406779661016,0.8199152542372882,0.8241525423728814,0.8389830508474576,0.7961783439490446,0.802547770700637,0.8152866242038217,0.8110403397027601,0.7983014861995754,0.8004246284501062,0.8118270718629674,0.012694349770106876,5,0.8368694012258369,0.8401697312588402,0.8361621876473362,0.8326261197548326,0.8340796606174876,0.8390289889229319,0.8333726137167099,0.8333726137167099,0.8352580721187839,0.8387933066226726,0.8359732695602142,0.002540995047451098
1,1.1584073781967164,0.1757406858844385,0.047920942306518555,0.0035149669286132362,10.0,MinMaxScaler(),"{'clf__C': 10.0, 'scaler': MinMaxScaler()}",0.7690677966101694,0.760593220338983,0.7733050847457628,0.788135593220339,0.7770700636942676,0.7515923566878981,0.7749469214437368,0.7685774946921444,0.7643312101910829,0.7430997876857749,0.7670719529310159,0.012306601982331957,10,0.7793493635077794,0.7817067421027817,0.7805280528052805,0.7788778877887789,0.78930002356823,0.7801084138581192,0.7768088616544897,0.7756304501531935,0.77987273155786,0.7834079660617488,0.7805590493058261,0.003593853954173444
2,12.411528015136719,0.9370348314046281,0.03720779418945312,0.001990981218355692,31.622776,StandardScaler(),"{'clf__C': 31.622776, 'scaler': StandardScaler()}",0.8199152542372882,0.8199152542372882,0.8326271186440678,0.8516949152542372,0.8131634819532909,0.8067940552016986,0.8046709129511678,0.8174097664543525,0.8067940552016986,0.8089171974522293,0.8181902011587319,0.013752538276164808,4,0.8437057991513437,0.8418198962753418,0.8425271098538425,0.8401697312588402,0.8397360358237096,0.8432712703275984,0.8371435305208579,0.8409144473250059,0.8383219420221542,0.8439783172283761,0.8411588079787069,0.0022009340832075163
3,1.1819540500640868,0.059163917421079966,0.04456310272216797,0.0024243226799796395,31.622776,MinMaxScaler(),"{'clf__C': 31.622776, 'scaler': MinMaxScaler()}",0.7733050847457628,0.7796610169491526,0.788135593220339,0.8050847457627118,0.7855626326963907,0.7707006369426752,0.7919320594479831,0.7834394904458599,0.7749469214437368,0.7537154989384289,0.780648368059304,0.013130876236296614,9,0.8015087223008015,0.801980198019802,0.797972654408298,0.7975011786892975,0.8067405137874145,0.7989629978788593,0.7966061748762668,0.8015555031817111,0.797784586377563,0.8027339146830073,0.800334644420302,0.002970886770612409
4,38.717804074287415,4.261020683204642,0.03990945816040039,0.00610808610241946,100.0,StandardScaler(),"{'clf__C': 100.0, 'scaler': StandardScaler()}",0.826271186440678,0.826271186440678,0.8326271186440678,0.8495762711864406,0.8174097664543525,0.802547770700637,0.8131634819532909,0.8067940552016986,0.8131634819532909,0.8131634819532909,0.8200987800928425,0.013185819878144,3,0.8484205563413484,0.8453559641678453,0.8446487505893446,0.842998585572843,0.8437426349281169,0.8472778694320057,0.845628093330191,0.8442139995286354,0.8418571765260429,0.8437426349281169,0.844788626534449,0.0018641197646497099
5,1.7840240240097045,0.1162171739945633,0.04206571578979492,0.0024779334008834123,100.0,MinMaxScaler(),"{'clf__C': 100.0, 'scaler': MinMaxScaler()}",0.7944915254237288,0.7966101694915254,0.809322033898305,0.8241525423728814,0.8046709129511678,0.7770700636942676,0.8067940552016986,0.802547770700637,0.7855626326963907,0.7855626326963907,0.7986784339126993,0.013083345789993074,8,0.8196605374823197,0.8161244695898161,0.8149457802923149,0.8187175860443188,0.8220598633042658,0.8142823473957106,0.814753711996229,0.8142823473957106,0.8140466650954513,0.8204100872024511,0.8169283395798587,0.002841368702907227
6,112.8976149559021,10.77447801724646,0.036913943290710446,0.0023866747096943893,316.22775,StandardScaler(),"{'clf__C': 316.22775, 'scaler': StandardScaler()}",0.826271186440678,0.8241525423728814,0.8411016949152542,0.8538135593220338,0.821656050955414,0.802547770700637,0.8174097664543525,0.8131634819532909,0.8152866242038217,0.8131634819532909,0.8228566159271654,0.014118538011449914,1,0.851013672795851,0.8498349834983498,0.842998585572843,0.8472418670438473,0.8470421871317464,0.8498703747348574,0.8484562809333019,0.8460994579307094,0.8458637756304501,0.8482205986330427,0.8476641783904999,0.0022306639455004842
7,3.78262882232666,0.13810828527433713,0.04416205883026123,0.004497656338647288,316.22775,MinMaxScaler(),"{'clf__C': 316.22775, 'scaler': MinMaxScaler()}",0.7966101694915254,0.8135593220338984,0.8241525423728814,0.8326271186440678,0.802547770700637,0.7961783439490446,0.8174097664543525,0.802547770700637,0.8004246284501062,0.8067940552016986,0.809285148799885,0.011653785848728873,7,0.8293257897218294,0.8227251296558227,0.8262611975483263,0.8286185761433286,0.8300730615130804,0.8286589677115249,0.8239453217063398,0.8237096394060806,0.8293660146123026,0.8314871553146359,0.827417085333327,0.0028843687618161596
8,296.97616069316865,31.09736525277201,0.026944589614868165,0.0042710860146975135,1000.0,StandardScaler(),"{'clf__C': 1000.0, 'scaler': StandardScaler()}",0.826271186440678,0.8283898305084746,0.8432203389830508,0.847457627118644,0.8237791932059448,0.7983014861995754,0.8195329087048833,0.8067940552016986,0.8195329087048833,0.8110403397027601,0.8224319874770594,0.014435696988964452,2,0.8536067892503536,0.8514851485148515,0.8474776049033474,0.8507779349363508,0.8496346924345982,0.8524628800377092,0.8508131039358944,0.847513551732265,0.8484562809333019,0.8510487862361537,0.8503276772914825,0.0019399572764656075
9,9.242796063423157,0.4659352118131102,0.041196131706237794,0.004079971944055581,1000.0,MinMaxScaler(),"{'clf__C': 1000.0, 'scaler': MinMaxScaler()}",0.8072033898305084,0.809322033898305,0.8305084745762712,0.8305084745762712,0.7983014861995754,0.7961783439490446,0.8046709129511678,0.8174097664543525,0.7961783439490446,0.8089171974522293,0.8099198423836771,0.012053295479211539,6,0.8347477604903347,0.8345120226308345,0.8338048090523338,0.83003300330033,0.8350223898185246,0.8371435305208579,0.8338439783172283,0.8319585199151543,0.8340796606174876,0.8383219420221542,0.8343467616685241,0.0022180761063318962
