,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.7594608306884766,0.2913717117572239,0.4482105255126953,0.2348015990805951,50,StandardScaler(),"{'clf__n_estimators': 50, 'scaler': StandardScaler()}",0.989406779661017,0.9830508474576272,0.9872881355932204,0.972457627118644,0.9830148619957537,0.9596602972399151,0.970276008492569,0.9830148619957537,0.9893842887473461,0.9745222929936306,0.9792076001295478,0.009197983265985837,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0.7679218292236328,0.2893724079976838,0.4584009647369385,0.3537949719461889,50,MinMaxScaler(),"{'clf__n_estimators': 50, 'scaler': MinMaxScaler()}",0.9872881355932204,0.9830508474576272,0.9872881355932204,0.9661016949152542,0.9787685774946921,0.9617834394904459,0.9745222929936306,0.9851380042462845,0.9915074309978769,0.9808917197452229,0.9796340278527473,0.009112326877945477,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,1.382491946220398,0.28644971025176175,0.4282492399215698,0.3451055626695075,100,StandardScaler(),"{'clf__n_estimators': 100, 'scaler': StandardScaler()}",0.9851694915254238,0.9851694915254238,0.9872881355932204,0.972457627118644,0.9830148619957537,0.9617834394904459,0.9723991507430998,0.9851380042462845,0.9893842887473461,0.9830148619957537,0.9804819352981395,0.008266726757992905,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,1.4629549026489257,0.3971870816692712,0.34208753108978274,0.3212022177166761,100,MinMaxScaler(),"{'clf__n_estimators': 100, 'scaler': MinMaxScaler()}",0.9851694915254238,0.9851694915254238,0.989406779661017,0.9703389830508474,0.9830148619957537,0.9639065817409767,0.9745222929936306,0.9851380042462845,0.9893842887473461,0.9830148619957537,0.9809065637482457,0.008054176512791595,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,2.835624361038208,0.662717929913274,1.2249559164047241,0.7159188261124549,200,StandardScaler(),"{'clf__n_estimators': 200, 'scaler': StandardScaler()}",0.9851694915254238,0.9851694915254238,0.9936440677966102,0.972457627118644,0.9808917197452229,0.9639065817409767,0.9830148619957537,0.9851380042462845,0.9893842887473461,0.9787685774946921,0.9817544711936378,0.008065832882114697,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,2.8777756690979004,0.972617543772301,1.4091079235076904,1.25891635264444,200,MinMaxScaler(),"{'clf__n_estimators': 200, 'scaler': MinMaxScaler()}",0.9872881355932204,0.9830508474576272,0.9915254237288136,0.9703389830508474,0.9808917197452229,0.9639065817409767,0.9808917197452229,0.9851380042462845,0.9872611464968153,0.9808917197452229,0.9811184281550254,0.00785234586305794,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,4.820862436294556,0.711725141587877,0.7191858530044556,0.6758465485568228,300,StandardScaler(),"{'clf__n_estimators': 300, 'scaler': StandardScaler()}",0.9872881355932204,0.9830508474576272,0.9936440677966102,0.9682203389830508,0.9808917197452229,0.9660297239915074,0.9830148619957537,0.9872611464968153,0.9936305732484076,0.9808917197452229,0.982392313505344,0.00880044919087918,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,3.5608162879943848,0.9128867996229899,0.34058568477630613,0.19458336198568957,300,MinMaxScaler(),"{'clf__n_estimators': 300, 'scaler': MinMaxScaler()}",0.9872881355932204,0.9830508474576272,0.9936440677966102,0.9682203389830508,0.9787685774946921,0.9660297239915074,0.9830148619957537,0.9872611464968153,0.9936305732484076,0.9787685774946921,0.9819676850552378,0.008913110166995721,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
