,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.6448493957519531,0.1670592962875952,0.2610900640487671,0.13821651993670017,50,StandardScaler(),"{'clf__n_estimators': 50, 'scaler': StandardScaler()}",0.8283898305084746,0.8580508474576272,0.8686440677966102,0.847457627118644,0.8195329087048833,0.8301486199575372,0.8004246284501062,0.821656050955414,0.8365180467091295,0.851380042462845,0.8362202670121273,0.01937564325900952,7,0.9997642621404997,0.9997642621404997,1.0,0.9997642621404997,1.0,1.0,1.0,1.0,1.0,1.0,0.9999292786421499,0.0001080286585326817
1,0.6493553876876831,0.20487474727004695,0.3363754987716675,0.28233113597909304,50,MinMaxScaler(),"{'clf__n_estimators': 50, 'scaler': MinMaxScaler()}",0.8283898305084746,0.8538135593220338,0.8707627118644068,0.8495762711864406,0.8195329087048833,0.832271762208068,0.802547770700637,0.8259023354564756,0.8343949044585988,0.8450106157112527,0.836220267012127,0.01832310161958697,8,0.9997642621404997,0.9997642621404997,1.0,0.9997642621404997,1.0,1.0,1.0,1.0,1.0,1.0,0.9999292786421499,0.0001080286585326817
2,1.1343105792999268,0.2857861351638068,0.2577526092529297,0.23506927656201612,100,StandardScaler(),"{'clf__n_estimators': 100, 'scaler': StandardScaler()}",0.8432203389830508,0.864406779661017,0.875,0.8453389830508474,0.8259023354564756,0.8280254777070064,0.8089171974522293,0.832271762208068,0.8365180467091295,0.8535031847133758,0.8413104105941199,0.018452246629598917,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,1.0008583784103393,0.21282759994983008,0.3124541759490967,0.1716573691790617,100,MinMaxScaler(),"{'clf__n_estimators': 100, 'scaler': MinMaxScaler()}",0.8411016949152542,0.8622881355932204,0.8728813559322034,0.8516949152542372,0.8280254777070064,0.8259023354564756,0.8004246284501062,0.8343949044585988,0.8386411889596603,0.8492569002123143,0.8404611536939077,0.019341922684701442,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,2.0548435926437376,0.46762043722049373,0.7421962261199951,0.3147969871146483,200,StandardScaler(),"{'clf__n_estimators': 200, 'scaler': StandardScaler()}",0.8432203389830508,0.8686440677966102,0.875,0.8411016949152542,0.821656050955414,0.8365180467091295,0.8110403397027601,0.8386411889596603,0.8428874734607219,0.8471337579617835,0.8425842959444385,0.017996226944538056,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,2.1751579523086546,0.6173612261901545,0.8550259590148925,0.7640434779635855,200,MinMaxScaler(),"{'clf__n_estimators': 200, 'scaler': MinMaxScaler()}",0.8432203389830508,0.8665254237288136,0.875,0.8432203389830508,0.8259023354564756,0.8365180467091295,0.8131634819532909,0.8365180467091295,0.8428874734607219,0.8471337579617835,0.8430089243945446,0.01691514664358586,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,3.237364649772644,0.7560552858541579,0.7805888175964355,0.5626631295416572,300,StandardScaler(),"{'clf__n_estimators': 300, 'scaler': StandardScaler()}",0.8453389830508474,0.8707627118644068,0.8792372881355932,0.847457627118644,0.8280254777070064,0.8407643312101911,0.8067940552016986,0.8280254777070064,0.8428874734607219,0.8471337579617835,0.8436427183417899,0.01971436415573964,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,2.7685244560241697,0.6882406058639261,0.21527345180511476,0.1259561557110152,300,MinMaxScaler(),"{'clf__n_estimators': 300, 'scaler': MinMaxScaler()}",0.8411016949152542,0.875,0.8771186440677966,0.847457627118644,0.821656050955414,0.8407643312101911,0.8046709129511678,0.8237791932059448,0.8428874734607219,0.8450106157112527,0.8419446543596388,0.021221673524653234,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
