,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,2.0905126333236694,0.0438908753436056,0.08960003852844238,0.007542685721657233,1.0,0.01,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.01, 'scaler': StandardScaler()}",0.8135593220338984,0.836864406779661,0.8283898305084746,0.815677966101695,0.8110403397027601,0.8174097664543525,0.8174097664543525,0.8174097664543525,0.8195329087048833,0.8152866242038217,0.8192580697398253,0.007295839254953495,22,0.8408769448373409,0.8413484205563414,0.838991041961339,0.8385195662423385,0.8423285411265614,0.8392646712231911,0.8411501296252651,0.8392646712231911,0.8369078482205986,0.8387933066226726,0.8397445141638841,0.00154880763302917
1,5.094521713256836,0.17046727954789034,0.14228789806365966,0.00840298898648633,1.0,0.01,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.01, 'scaler': MinMaxScaler()}",0.5529661016949152,0.5148305084745762,0.576271186440678,0.5508474576271186,0.5774946921443737,0.5944798301486199,0.5222929936305732,0.5435244161358811,0.5690021231422505,0.5498938428874734,0.555160315232646,0.023612311427718635,40,0.5549269212635549,0.5518623290900518,0.5617633191890617,0.5561056105610561,0.5828423285411266,0.5498468065048315,0.561630921517794,0.5524393118076832,0.551260900306387,0.555031817110535,0.5577710265892082,0.009199391728028061
2,2.9211676120758057,0.09574573930269868,0.08706214427947997,0.019658472438319686,1.0,0.1,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.1, 'scaler': StandardScaler()}",0.9046610169491526,0.9110169491525424,0.9110169491525424,0.902542372881356,0.8874734607218684,0.8853503184713376,0.8980891719745223,0.8853503184713376,0.89171974522293,0.9002123142250531,0.8977432617222643,0.009372331000881867,15,0.954031117397454,0.9537953795379538,0.9512022630834512,0.9514380009429514,0.9545133160499647,0.9535705868489276,0.9516851284468536,0.9538062691491869,0.9545133160499647,0.9528635399481499,0.9531418917454857,0.001202896374256183
3,3.4032052516937257,0.15309521461083536,0.12344727516174317,0.01298113783538605,1.0,0.1,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 0.1, 'scaler': MinMaxScaler()}",0.684322033898305,0.6822033898305084,0.701271186440678,0.6822033898305084,0.7154989384288747,0.7197452229299363,0.6772823779193206,0.692144373673036,0.70276008492569,0.6985138004246284,0.6955944798301485,0.01380031202680625,37,0.702027345591702,0.7036775106082037,0.7034417727487035,0.6994342291371994,0.7079896299787886,0.6992693848691963,0.701861890172048,0.699976431769974,0.7004477963704926,0.6950271034645298,0.7013153094710838,0.003244458635593906
4,6.021349930763245,0.16807632521035498,0.12670750617980958,0.008400031815559964,1.0,1.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 1.0, 'scaler': StandardScaler()}",0.7754237288135594,0.7838983050847458,0.777542372881356,0.7457627118644068,0.7600849256900213,0.7430997876857749,0.7388535031847133,0.7685774946921444,0.7622080679405521,0.7515923566878981,0.7607043254525172,0.014820361109826711,29,0.9860914662894861,0.9860914662894861,0.9853842527109854,0.9858557284299858,0.9870374734857412,0.9875088380862598,0.986801791185482,0.985859061984445,0.9870374734857412,0.984916332783408,0.9862583884731022,0.0007755905651301778
5,2.135988402366638,0.18188335434330066,0.08228719234466553,0.007668230407203029,1.0,1.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 1.0, 'scaler': MinMaxScaler()}",0.826271186440678,0.8516949152542372,0.8389830508474576,0.826271186440678,0.8662420382165605,0.8280254777070064,0.8280254777070064,0.832271762208068,0.8259023354564756,0.8492569002123143,0.8372944330490482,0.01327082473381526,20,0.85997171145686,0.8526638378123527,0.858085808580858,0.8578500707213579,0.88050907376856,0.8555267499410795,0.8541126561395239,0.8545840207400425,0.8559981145415979,0.8569408437426349,0.8586242887444868,0.0075708641001589186
6,7.307638001441956,0.10686505480119168,0.21036033630371093,0.012141270244911356,1.0,10.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 10.0, 'scaler': StandardScaler()}",0.5127118644067796,0.5127118644067796,0.5021186440677966,0.4597457627118644,0.47983014861995754,0.47983014861995754,0.4713375796178344,0.4861995753715499,0.5201698513800425,0.5116772823779193,0.4936332721580481,0.01977760534416533,45,0.995992456388496,0.9962281942479962,0.9969354078264969,0.9964639321074965,0.997171812396889,0.9976431769974075,0.996229083195852,0.9976431769974075,0.9967004477963705,0.9964647654961113,0.9967472453450524,0.0005559598044522124
7,2.7161853313446045,0.1618643756923955,0.09343488216400146,0.013919018740715267,1.0,10.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 10.0, 'scaler': MinMaxScaler()}",0.9110169491525424,0.902542372881356,0.913135593220339,0.913135593220339,0.8980891719745223,0.8747346072186837,0.910828025477707,0.8874734607218684,0.8895966029723992,0.9065817409766455,0.9007134117816402,0.012391676744748044,14,0.9622819424799622,0.962989156058463,0.9622819424799622,0.9634606317774634,0.9637049257600754,0.9625265142587792,0.9634692434598162,0.9620551496582607,0.9646476549611124,0.9625265142587792,0.9629943675152676,0.0007756411197222729
8,8.84394040107727,0.30323552148810695,0.28578710556030273,0.009348700010470334,1.0,100.0,StandardScaler(),"{'clf__C': 1.0, 'clf__gamma': 100.0, 'scaler': StandardScaler()}",0.3326271186440678,0.3601694915254237,0.3283898305084746,0.298728813559322,0.32908704883227174,0.3248407643312102,0.3057324840764331,0.3354564755838641,0.34182590233545646,0.3184713375796178,0.3275329266976142,0.016600041814247905,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,4.970322108268737,0.491710781808576,0.13142163753509523,0.012596724666128595,1.0,100.0,MinMaxScaler(),"{'clf__C': 1.0, 'clf__gamma': 100.0, 'scaler': MinMaxScaler()}",0.7351694915254238,0.7478813559322034,0.722457627118644,0.7309322033898306,0.7239915074309978,0.7112526539278131,0.7091295116772823,0.721868365180467,0.7452229299363057,0.7112526539278131,0.7259158300046782,0.013076256325512911,35,0.9839698255539839,0.9846770391324847,0.9827911362564828,0.9834983498349835,0.9863304265849635,0.9837379212821117,0.9837379212821117,0.9844449681828895,0.984916332783408,0.9832665566815932,0.9841370477575013,0.0009554232661962178
