,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__degree,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.6875325441360474,0.01712068481813899,0.03437669277191162,0.006249928512625485,10.0,2,StandardScaler(),"{'clf__C': 10.0, 'clf__degree': 2, 'scaler': StandardScaler()}",0.6440677966101694,0.6991525423728814,0.6758474576271186,0.6652542372881356,0.6815286624203821,0.6454352441613588,0.6157112526539278,0.6496815286624203,0.6242038216560509,0.673036093418259,0.6573918636870705,0.024884467801603468,27,0.6824611032531824,0.6815181518151815,0.6749174917491749,0.6805752003771806,0.6815932123497526,0.6844213999528636,0.6827716238510488,0.6818288946500117,0.6860711760546783,0.685835493754419,0.6821993747807493,0.0030029666844690077
1,0.5730932235717774,0.01761767441838221,0.037502837181091306,0.007655307647734602,10.0,2,MinMaxScaler(),"{'clf__C': 10.0, 'clf__degree': 2, 'scaler': MinMaxScaler()}",0.6080508474576272,0.652542372881356,0.6334745762711864,0.6292372881355932,0.6008492569002123,0.5944798301486199,0.583864118895966,0.613588110403397,0.6157112526539278,0.6539278131634819,0.6185725466911368,0.022322047104295997,30,0.6140971239981141,0.6204620462046204,0.6140971239981141,0.6409712399811409,0.6170162620787178,0.6167805797784587,0.6167805797784587,0.6264435540890879,0.6481263257129389,0.6535470186189017,0.6268321854238553,0.014249739567109926
2,0.6437302589416504,0.017598348649829954,0.035939812660217285,0.00716063372594557,10.0,3,StandardScaler(),"{'clf__C': 10.0, 'clf__degree': 3, 'scaler': StandardScaler()}",0.6398305084745762,0.6800847457627118,0.6949152542372882,0.6927966101694916,0.6645435244161358,0.6518046709129511,0.6263269639065817,0.6475583864118896,0.6369426751592356,0.6772823779193206,0.6612085717370182,0.023015400318317496,24,0.6923620933521923,0.6956624233851957,0.6897689768976898,0.6864686468646864,0.6933773273627151,0.6969125618666038,0.6917275512609004,0.6943200565637521,0.6962055149658261,0.6976196087673816,0.6934424761286944,0.0033024832895586905
3,0.7027238368988037,0.01996124211599613,0.03125278949737549,9.775161743164062e-07,10.0,3,MinMaxScaler(),"{'clf__C': 10.0, 'clf__degree': 3, 'scaler': MinMaxScaler()}",0.6504237288135594,0.7033898305084746,0.673728813559322,0.652542372881356,0.6539278131634819,0.6539278131634819,0.6284501061571125,0.6518046709129511,0.643312101910828,0.6687898089171974,0.6580297059987765,0.019161699065057596,26,0.6657237152286657,0.6671381423856672,0.6683168316831684,0.6702027345591702,0.6712231911383455,0.6693377327362715,0.6733443318406788,0.6693377327362715,0.6759368371435305,0.6698090973367901,0.6700370346788559,0.002796027693612676
4,0.7995702981948852,0.023312968508548942,0.043753647804260255,0.006250453349977509,10.0,4,StandardScaler(),"{'clf__C': 10.0, 'clf__degree': 4, 'scaler': StandardScaler()}",0.625,0.6610169491525424,0.652542372881356,0.6313559322033898,0.6284501061571125,0.6305732484076433,0.6008492569002123,0.6114649681528662,0.6114649681528662,0.6263269639065817,0.627904476591457,0.017338450598767916,29,0.6702027345591702,0.6603017444601603,0.6657237152286657,0.6680810938236681,0.6606174876266793,0.6658024982323828,0.6662738628329012,0.6695734150365308,0.6648597690313457,0.666980909733679,0.6658417230565183,0.003136987658260313
5,0.8891238689422607,0.03455408876617822,0.037502384185791014,0.007656115841564194,10.0,4,MinMaxScaler(),"{'clf__C': 10.0, 'clf__degree': 4, 'scaler': MinMaxScaler()}",0.6779661016949152,0.6991525423728814,0.701271186440678,0.6779661016949152,0.6709129511677282,0.6794055201698513,0.6624203821656051,0.6666666666666666,0.6326963906581741,0.6794055201698513,0.6747863363201267,0.01833975821450186,23,0.6836397925506836,0.6892975011786893,0.685997171145686,0.6871758604431871,0.6881923167570115,0.6877209521564931,0.6881923167570115,0.6903134574593448,0.6905491397596041,0.6896064105585671,0.6880684918766278,0.0019980272607949888
6,0.9792275428771973,0.04904752749596478,0.032814645767211915,0.004687738766594693,31.622776,2,StandardScaler(),"{'clf__C': 31.622776, 'clf__degree': 2, 'scaler': StandardScaler()}",0.6546610169491526,0.7097457627118644,0.7139830508474576,0.6864406779661016,0.7112526539278131,0.673036093418259,0.6369426751592356,0.6602972399150743,0.6454352441613588,0.6794055201698513,0.6771199935226168,0.026650876661189503,22,0.7121640735502122,0.7123998114097124,0.7083922677982084,0.7131070249882131,0.7136460051850106,0.7115248644826774,0.7134103228847514,0.7155314635870846,0.7171812396888994,0.7155314635870846,0.7132888537161854,0.0023351312287777375
7,0.7627785205841064,0.049337217698901634,0.0390146017074585,0.007864491941876023,31.622776,2,MinMaxScaler(),"{'clf__C': 31.622776, 'clf__degree': 2, 'scaler': MinMaxScaler()}",0.6610169491525424,0.7033898305084746,0.684322033898305,0.652542372881356,0.6560509554140127,0.6496815286624203,0.6242038216560509,0.6581740976645435,0.6369426751592356,0.6666666666666666,0.6592990931663607,0.021233999126268225,25,0.6680810938236681,0.6673738802451674,0.6687883074021688,0.673031588873173,0.6728729672401602,0.6709875088380862,0.6742870610417158,0.672637284939901,0.678293660146123,0.6719302380391232,0.6718283590589287,0.003080298096763239
8,0.7872547388076783,0.03441130398023115,0.03125202655792236,1.1545467388919116e-06,31.622776,3,StandardScaler(),"{'clf__C': 31.622776, 'clf__degree': 3, 'scaler': StandardScaler()}",0.6652542372881356,0.7055084745762712,0.7161016949152542,0.6927966101694916,0.6815286624203821,0.6624203821656051,0.6560509554140127,0.6709129511677282,0.6645435244161358,0.7006369426751592,0.6815754435208176,0.019856188414161997,20,0.7246581801037246,0.7220650636492221,0.7171145685997171,0.714992927864215,0.7193023803912326,0.7249587555974546,0.7214235210935659,0.7207164741927882,0.7240160263964176,0.7183596511901956,0.7207607549078533,0.0031623887363142183
9,0.9739506483078003,0.039367984072137756,0.034511995315551755,0.006195460548276221,31.622776,3,MinMaxScaler(),"{'clf__C': 31.622776, 'clf__degree': 3, 'scaler': MinMaxScaler()}",0.6822033898305084,0.7033898305084746,0.7097457627118644,0.6779661016949152,0.6772823779193206,0.6836518046709129,0.6709129511677282,0.6687898089171974,0.6411889596602972,0.6836518046709129,0.6798782791752133,0.01785870823245605,21,0.6892975011786893,0.6923620933521923,0.6897689768976898,0.6907119283356907,0.6976196087673816,0.6940843742634928,0.6924345981616781,0.6936130096629743,0.699033702568937,0.6933773273627151,0.6932303120551442,0.002983619004432002
