,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,0.02497100830078125,0.012521491003681077,0.006251835823059082,0.007656904309750481,StandardScaler(),{'scaler': StandardScaler()},0.6313559322033898,0.6398305084745762,0.635593220338983,0.5889830508474576,0.5881104033970276,0.5987261146496815,0.5881104033970276,0.5881104033970276,0.5944798301486199,0.5987261146496815,0.6052025981503473,0.020359394594093014,1,0.611032531824611,0.6129184347006129,0.6060820367751061,0.598066949552098,0.6090030638699033,0.6134810275748291,0.6163092151779401,0.6045251001649776,0.6009898656610888,0.6132453452745699,0.6085653570575736,0.005668831042794669
1,0.029690980911254883,0.0046875481214814635,0.0015620708465576172,0.004686212539672851,MinMaxScaler(),{'scaler': MinMaxScaler()},0.6313559322033898,0.6398305084745762,0.635593220338983,0.5889830508474576,0.5881104033970276,0.5987261146496815,0.5881104033970276,0.5881104033970276,0.5944798301486199,0.5987261146496815,0.6052025981503473,0.020359394594093014,1,0.6112682696841113,0.6129184347006129,0.6063177746346063,0.5983026874115983,0.6087673815696442,0.6134810275748291,0.6167805797784587,0.6049964647654961,0.6009898656610888,0.6132453452745699,0.6087067831055016,0.005658187784675257
